"nct_id","condition","intervention_type","intervention","overall_status","country","brief_title","study_description","date"
"NCT02295059","Breast Cancer","Dietary Supplement","omega 3 fatty acids","Active, not recruiting","United States","Omega 3 Fatty Acids and ERPR(-)HER2(+/-) Breast Cancer Prevention","The study aims to determine biological changes associated with a low vs high dose of omega 3 fatty acids, docosahexaenoic acid (DHA), eicosapentaenoic acid (EPA), over 12 months in women at risk for recurrent breast cancer. The objectives of the trial are to develop mammary epithelial, adipose tissue specific markers of exposure and response to omega 3 fatty acid supplements that can be carried forward into definitive intervention trials of omega 3 fatty acids for breast cancer prevention. The investigators will randomize 80 subjects with hormone receptor negative, HER-2/neu overexpression positive or negative breast cancer to either a high or low dose of omega 3 fatty acids. Using fine needle aspiration to procure cellular samples of breast epithelial and adipose tissue, the investigators will determine the effects of omega 3 fatty acids on mammary specific biomarkers of response.","2022-11-30"
"NCT02296684","Head and Neck Cancer","Biological","MK-3475 (adjuvant)","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02296684","Head and Neck Cancer","Biological","MK-3475 (neoadjuvant)","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02296684","Head and Neck Cancer","Drug","Cisplatin","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02296684","Head and Neck Cancer","Procedure","Peripheral blood","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02296684","Head and Neck Cancer","Procedure","Surgery","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02296684","Head and Neck Cancer","Radiation","Image-guided radiation therapy","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02296684","Head and Neck Cancer","Radiation","Intensity modulated radiation therapy","Completed","United States","Immunotherapy With MK-3475 in Surgically Resectable Head and Neck Squamous Cell Carcinoma","The goal of this trial is to test the ability of MK-3475 (pembrolizumab) to improve locoregional recurrence and distant metastatic rates in high-risk patients with locally advanced head and neck squamous cell carcinomas (HNSCCs) that are treated with current standard of care surgical approaches.","2022-04-05"
"NCT02298959","Sarcoma","Biological","Pembrolizumab","Active, not recruiting","United States","Testing the PD-1 Antibody, MK3475, Given With Ziv-aflibercept in Patients With Advanced Cancer","This phase I trial studies the side effects and best dose of ziv-aflibercept when given together with pembrolizumab in treating patients with solid tumors that have spread to other places in the body (advanced). Ziv-afibercept works by decreasing blood and nutrient supply to the tumor, which may result in shrinking the tumor. Immunotherapy with monoclonal antibodies, such as pembrolizumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread. Giving ziv-aflibercept together with pembrolizumab may be a better treatment for patients with advanced solid tumors.","2022-12-31"
"NCT02298959","Sarcoma","Biological","Ziv-Aflibercept","Active, not recruiting","United States","Testing the PD-1 Antibody, MK3475, Given With Ziv-aflibercept in Patients With Advanced Cancer","This phase I trial studies the side effects and best dose of ziv-aflibercept when given together with pembrolizumab in treating patients with solid tumors that have spread to other places in the body (advanced). Ziv-afibercept works by decreasing blood and nutrient supply to the tumor, which may result in shrinking the tumor. Immunotherapy with monoclonal antibodies, such as pembrolizumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spread. Giving ziv-aflibercept together with pembrolizumab may be a better treatment for patients with advanced solid tumors.","2022-12-31"
"NCT02305186","Pancreatic Cancer","Drug","Pembrolizumab","Recruiting","United States","Safety and Immunological Effect of Pembrolizumab in Resectable or Borderline Resectable Pancreatic Cancer","The purpose of this clinical trial is to study an experimental drug called pembrolizumab or MK-3475 for use in combination with chemotherapy and radiation therapy for patients with resectable (surgical removal) or borderline resectable pancreatic cancer. In general, pancreatic cancer that cannot be removed by surgery is sometimes treated with chemotherapy and radiation therapy, called neoadjuvant treatment, to shrink the tumor so that surgery might be possible. However, this is not always effective at shrinking the tumor enough to allow it to be removed with surgery. Recent discoveries suggest that the investigators own immune system might have a role in controlling the growth of tumors. Drugs such as pembrolizumab can stimulate the immune system against cancer. The purpose of this study is to investigate whether pembrolizumab can be used safely during neoadjuvant treatment and can improve the body's immune response against pancreatic cancer.

Pembrolizumab has been approved for treatment of patients with melanoma but has not been proven to be safe or helpful in patients with pancreatic cancer and is not approved by the U.S. Food and Drug Administration (FDA) for this purpose.","2022-12-31"
"NCT02305186","Pancreatic Cancer","Radiation","Neoadjuvant Chemoradiation","Recruiting","United States","Safety and Immunological Effect of Pembrolizumab in Resectable or Borderline Resectable Pancreatic Cancer","The purpose of this clinical trial is to study an experimental drug called pembrolizumab or MK-3475 for use in combination with chemotherapy and radiation therapy for patients with resectable (surgical removal) or borderline resectable pancreatic cancer. In general, pancreatic cancer that cannot be removed by surgery is sometimes treated with chemotherapy and radiation therapy, called neoadjuvant treatment, to shrink the tumor so that surgery might be possible. However, this is not always effective at shrinking the tumor enough to allow it to be removed with surgery. Recent discoveries suggest that the investigators own immune system might have a role in controlling the growth of tumors. Drugs such as pembrolizumab can stimulate the immune system against cancer. The purpose of this study is to investigate whether pembrolizumab can be used safely during neoadjuvant treatment and can improve the body's immune response against pancreatic cancer.

Pembrolizumab has been approved for treatment of patients with melanoma but has not been proven to be safe or helpful in patients with pancreatic cancer and is not approved by the U.S. Food and Drug Administration (FDA) for this purpose.","2022-12-31"
"NCT02306954","Renal Cell Carcinoma","Biological","High Dose IL-2","Active, not recruiting","United States","Study of High Dose Interleukin-2 (IL-2) and Stereotactic Body Radiation (SBRT) in Patients With Metastatic Renal Cancer","All patients will receive IL-2 (14 planned doses with an additional cycle 14 days after the first). Responding patients with regressing disease are eligible for up to 6 IL-2 cycles. Patients assigned to SBRT arm will receive two doses of SBRT on the Wednesday and Friday before the Monday on which IL-2 starts.","2024-01-31"
"NCT02306954","Renal Cell Carcinoma","Radiation","SBRT","Active, not recruiting","United States","Study of High Dose Interleukin-2 (IL-2) and Stereotactic Body Radiation (SBRT) in Patients With Metastatic Renal Cancer","All patients will receive IL-2 (14 planned doses with an additional cycle 14 days after the first). Responding patients with regressing disease are eligible for up to 6 IL-2 cycles. Patients assigned to SBRT arm will receive two doses of SBRT on the Wednesday and Friday before the Monday on which IL-2 starts.","2024-01-31"
"NCT02317783","Breast Cancer","Diagnostic Test","Functional Magnetic Resonance Imaging (fMRI)","Recruiting","United States","Amyloid Plaque Deposition in Chemotherapy-Induced Cognitive Impairment","The initial goal of the investigators interdisciplinary group of imagers, oncologists, neurologists, neuro-psychologists, and biostatisticians is to obtain proof of concept pilot data for eventual submission of a National Cancer Institute Quick-Trial for Imaging and Image-Guided Interventions: Exploratory Grant (R10) depending on the results of this pilot study.

The overall objective is to use [18F]Flutemetamol, FDG-PET, and MRI to better understand CICI, which effects up to 16 -50% of individuals receiving long-term adjuvant chemotherapy.2,3 To date there have been few studies examining this problem using multi-modality imaging techniques to better understand this complex and significant problem.

FDG-PET and MRI are routinely used in clinical practice for the evaluation of cognitive dysfunction in older populations complaining of memory dysfunction. It is well recognized that FDG-PET can assist with the differentiation and characterization of various cognitive disorders due to unique patterns of cerebral metabolism caused by various cognitive and dementia-causing disorders.4-6 FDG-PET has been studied extensively in dementia research and has a high reliability in detecting Alzheimers disease (AD) many years before it can be diagnosed reliably using clinical criteria.4

To the investigators knowledge, there has been only a single small study using FDG-PET and bolus water activation paradigms in cancer patients complaining of memory problems.7 To date, there have been no studies using [18F]Flutemetamol as a PET imaging agent to assess the possibility of increased amyloid plaque burden as a potential contributing factor to the cognitive deficits and complaints seen in patients experiencing CICI. The novel feature of this project is in the combined use of [18F]Flutemetamol-PET, FDG-PET, and anatomic MRI to study a poorly understood but common problem: cognitive impairment in breast cancer patients treated with chemotherapy.

If [18F]Flutemetamol, FDG-PET, and MRI can provide information on the pathophysiology of this disorder, it will be an important step in better understanding the etiology of this phenomenon and possibly other conditions resulting in cognitive dysfunction. These imaging assessments will make it possible to explore any altered changes in cerebral structure, metabolism, and amyloid deposition that may be responsible for CICI. This may help to predict which individuals may be affected by this problem and provide information for eventual therapeutic strategies to treat this common cancer-associated disorder.

This study will use [18F]Flutemetamol and FDG-PET imaging to assess and quantify the amyloid plaque burden and cerebral glucose metabolism, respectively, in breast cancer patients suffering from CICI and correlate those findings with structural changes on MRI. The [18F]Flutemetamol and FDG-PET scans of these study patients will then be compared to two GE software databases (CortexID-FDG and CortexID-Flutemetamol) which contain scan data from healthy control individuals to evaluate for abnormalities in cerebral glucose metabolism and amyloid plaque burden differing from the values expected for individuals in their age range.","2023-01-31"
"NCT02317783","Breast Cancer","Drug","[18F]fluoro-2-deoxy-D-glucose (FDG)","Recruiting","United States","Amyloid Plaque Deposition in Chemotherapy-Induced Cognitive Impairment","The initial goal of the investigators interdisciplinary group of imagers, oncologists, neurologists, neuro-psychologists, and biostatisticians is to obtain proof of concept pilot data for eventual submission of a National Cancer Institute Quick-Trial for Imaging and Image-Guided Interventions: Exploratory Grant (R10) depending on the results of this pilot study.

The overall objective is to use [18F]Flutemetamol, FDG-PET, and MRI to better understand CICI, which effects up to 16 -50% of individuals receiving long-term adjuvant chemotherapy.2,3 To date there have been few studies examining this problem using multi-modality imaging techniques to better understand this complex and significant problem.

FDG-PET and MRI are routinely used in clinical practice for the evaluation of cognitive dysfunction in older populations complaining of memory dysfunction. It is well recognized that FDG-PET can assist with the differentiation and characterization of various cognitive disorders due to unique patterns of cerebral metabolism caused by various cognitive and dementia-causing disorders.4-6 FDG-PET has been studied extensively in dementia research and has a high reliability in detecting Alzheimers disease (AD) many years before it can be diagnosed reliably using clinical criteria.4

To the investigators knowledge, there has been only a single small study using FDG-PET and bolus water activation paradigms in cancer patients complaining of memory problems.7 To date, there have been no studies using [18F]Flutemetamol as a PET imaging agent to assess the possibility of increased amyloid plaque burden as a potential contributing factor to the cognitive deficits and complaints seen in patients experiencing CICI. The novel feature of this project is in the combined use of [18F]Flutemetamol-PET, FDG-PET, and anatomic MRI to study a poorly understood but common problem: cognitive impairment in breast cancer patients treated with chemotherapy.

If [18F]Flutemetamol, FDG-PET, and MRI can provide information on the pathophysiology of this disorder, it will be an important step in better understanding the etiology of this phenomenon and possibly other conditions resulting in cognitive dysfunction. These imaging assessments will make it possible to explore any altered changes in cerebral structure, metabolism, and amyloid deposition that may be responsible for CICI. This may help to predict which individuals may be affected by this problem and provide information for eventual therapeutic strategies to treat this common cancer-associated disorder.

This study will use [18F]Flutemetamol and FDG-PET imaging to assess and quantify the amyloid plaque burden and cerebral glucose metabolism, respectively, in breast cancer patients suffering from CICI and correlate those findings with structural changes on MRI. The [18F]Flutemetamol and FDG-PET scans of these study patients will then be compared to two GE software databases (CortexID-FDG and CortexID-Flutemetamol) which contain scan data from healthy control individuals to evaluate for abnormalities in cerebral glucose metabolism and amyloid plaque burden differing from the values expected for individuals in their age range.","2023-01-31"
"NCT02317783","Breast Cancer","Drug","[18F]Flutemetamol","Recruiting","United States","Amyloid Plaque Deposition in Chemotherapy-Induced Cognitive Impairment","The initial goal of the investigators interdisciplinary group of imagers, oncologists, neurologists, neuro-psychologists, and biostatisticians is to obtain proof of concept pilot data for eventual submission of a National Cancer Institute Quick-Trial for Imaging and Image-Guided Interventions: Exploratory Grant (R10) depending on the results of this pilot study.

The overall objective is to use [18F]Flutemetamol, FDG-PET, and MRI to better understand CICI, which effects up to 16 -50% of individuals receiving long-term adjuvant chemotherapy.2,3 To date there have been few studies examining this problem using multi-modality imaging techniques to better understand this complex and significant problem.

FDG-PET and MRI are routinely used in clinical practice for the evaluation of cognitive dysfunction in older populations complaining of memory dysfunction. It is well recognized that FDG-PET can assist with the differentiation and characterization of various cognitive disorders due to unique patterns of cerebral metabolism caused by various cognitive and dementia-causing disorders.4-6 FDG-PET has been studied extensively in dementia research and has a high reliability in detecting Alzheimers disease (AD) many years before it can be diagnosed reliably using clinical criteria.4

To the investigators knowledge, there has been only a single small study using FDG-PET and bolus water activation paradigms in cancer patients complaining of memory problems.7 To date, there have been no studies using [18F]Flutemetamol as a PET imaging agent to assess the possibility of increased amyloid plaque burden as a potential contributing factor to the cognitive deficits and complaints seen in patients experiencing CICI. The novel feature of this project is in the combined use of [18F]Flutemetamol-PET, FDG-PET, and anatomic MRI to study a poorly understood but common problem: cognitive impairment in breast cancer patients treated with chemotherapy.

If [18F]Flutemetamol, FDG-PET, and MRI can provide information on the pathophysiology of this disorder, it will be an important step in better understanding the etiology of this phenomenon and possibly other conditions resulting in cognitive dysfunction. These imaging assessments will make it possible to explore any altered changes in cerebral structure, metabolism, and amyloid deposition that may be responsible for CICI. This may help to predict which individuals may be affected by this problem and provide information for eventual therapeutic strategies to treat this common cancer-associated disorder.

This study will use [18F]Flutemetamol and FDG-PET imaging to assess and quantify the amyloid plaque burden and cerebral glucose metabolism, respectively, in breast cancer patients suffering from CICI and correlate those findings with structural changes on MRI. The [18F]Flutemetamol and FDG-PET scans of these study patients will then be compared to two GE software databases (CortexID-FDG and CortexID-Flutemetamol) which contain scan data from healthy control individuals to evaluate for abnormalities in cerebral glucose metabolism and amyloid plaque burden differing from the values expected for individuals in their age range.","2023-01-31"
"NCT02324387","Breast Cancer","Drug","Tc99m sestamibi","Active, not recruiting","United States","Tc99m Sestamibi Molecular Breast Imaging","This clinical trial studies technetium Tc-99m sestamibi molecular breast imaging in predicting tumor response in patients with locoregional breast cancer that has spread from where it began in the breast to surrounding normal tissue who are receiving neoadjuvant chemotherapy. Comparing results of diagnostic procedures, such as technetium Tc-99m sestamibi molecular breast imaging, done before, during, and after chemotherapy may help doctors predict a patient's response to treatment and help plan the best treatment.","2025-03-31"
"NCT02324387","Breast Cancer","Procedure","Molecular Breast Imaging (MBI)","Active, not recruiting","United States","Tc99m Sestamibi Molecular Breast Imaging","This clinical trial studies technetium Tc-99m sestamibi molecular breast imaging in predicting tumor response in patients with locoregional breast cancer that has spread from where it began in the breast to surrounding normal tissue who are receiving neoadjuvant chemotherapy. Comparing results of diagnostic procedures, such as technetium Tc-99m sestamibi molecular breast imaging, done before, during, and after chemotherapy may help doctors predict a patient's response to treatment and help plan the best treatment.","2025-03-31"
"NCT02324582","Bladder Cancer","Drug","Intravenous MK-3475/ Intravesical BCG","Active, not recruiting","United States","MK-3475/BCG in High Risk Superficial Bladder Cancer","This is a single center Phase I safety and efficacy study of MK-3475 therapy used in combination with bladder infused BCG treatment for patients, 18 years or older, with high risk superficial bladder cancer (cancer not yet involving the muscle of the bladder wall) who have had removal of their bladder tumor. Patients will be enrolled to a single treatment group of a fixed dose of MK 3475 and BCG.","2022-12-30"
"NCT02326974","Breast Cancer","Drug","Pertuzumab","Active, not recruiting","United States","T-DM1+Pertuzumab in Pre-OP Early-Stage HER2+ BRCA","This research study is studying a combination of drugs as a possible treatment for breast cancer that has tested positive for a protein called HER2.

The names of the study interventions involved in this study are:

Trastuzumab emtansine (also called T-DM1)
Pertuzumab","2028-01-31"
"NCT02326974","Breast Cancer","Drug","T-DM1","Active, not recruiting","United States","T-DM1+Pertuzumab in Pre-OP Early-Stage HER2+ BRCA","This research study is studying a combination of drugs as a possible treatment for breast cancer that has tested positive for a protein called HER2.

The names of the study interventions involved in this study are:

Trastuzumab emtansine (also called T-DM1)
Pertuzumab","2028-01-31"
"NCT02326974","Breast Cancer","Procedure","Excision of tumor/mastectomy","Active, not recruiting","United States","T-DM1+Pertuzumab in Pre-OP Early-Stage HER2+ BRCA","This research study is studying a combination of drugs as a possible treatment for breast cancer that has tested positive for a protein called HER2.

The names of the study interventions involved in this study are:

Trastuzumab emtansine (also called T-DM1)
Pertuzumab","2028-01-31"
"NCT02328014","Multiple Myeloma","Drug","Acalabrutinib","Active, not recruiting","United States","Acalabrutinib (ACP-196) in Combination With ACP-319, for Treatment of B-Cell Malignancies","This study is evaluating the safety, pharmacokinetics (PK), pharmacodynamics (PD), and efficacy acalabrutinib and ACP 319 in B-cell malignancies.","2025-12-31"
"NCT02328014","Multiple Myeloma","Drug","ACP-319","Active, not recruiting","United States","Acalabrutinib (ACP-196) in Combination With ACP-319, for Treatment of B-Cell Malignancies","This study is evaluating the safety, pharmacokinetics (PK), pharmacodynamics (PD), and efficacy acalabrutinib and ACP 319 in B-cell malignancies.","2025-12-31"
"NCT02331134","Head and Neck Cancer","Drug","Filgrastim","Recruiting","United States","Tissue and Hematopoietic/Mesenchymal Stem Cell for Humanized Xenograft Studies in Melanoma and Squamous Head and Neck Cancer","The overall goal of this study is to develop a pre-clinical platform of melanoma and head and neck squamous cell cancer that will allow the investigators to learn more about these diseases and discover better and more individualized treatments.","2023-03-31"
"NCT02332668","Lymphoma","Biological","Pembrolizumab","Recruiting","United States","A Study of Pembrolizumab (MK-3475) in Pediatric Participants With an Advanced Solid Tumor or Lymphoma (MK-3475-051/KEYNOTE-051)","This is a two-part study of pembrolizumab (MK-3475) in pediatric participants who have any of the following types of cancer:

advanced melanoma (6 months to <18 years of age),
advanced, relapsed or refractory programmed death-ligand 1 (PD-L1)-positive malignant solid tumor or other lymphoma (6 months to <18 years of age),
relapsed or refractory classical Hodgkin lymphoma (rrcHL) (3 years to <18 years of age), or
advanced relapsed or refractory microsatellite-instability-high (MSI-H) solid tumors (6 months to <18 years of age), or
advanced relapsed or refractory tumor-mutational burden-high ≥10 mutation/Mb (TMB-H) solid tumors (6 months to <18 years of age), or
with adjuvant treatment of resected high-risk Stage IIB, IIC, III, or IV melanoma in children 12 years to <18 years of age

Part 1 will find the maximum tolerated dose (MTD)/maximum administered dose (MAD), confirm the dose, and find the recommended Phase 2 dose (RP2D) for pembrolizumab therapy. Part 2 will further evaluate the safety and efficacy at the pediatric RP2D.

The primary hypothesis of this study is that intravenous (IV) administration of pembrolizumab to children with either advanced melanoma; a PD-L1 positive advanced, relapsed or refractory solid tumor or other lymphoma; advanced, relapsed or refractory MSI-H solid tumor; or rrcHL, will result in an Objective Response Rate (ORR) greater than 10% for at least one of these types of cancer. The 10% assessment does not apply to the MSI-H and TMB-H cohorts.

With Amendment 8, enrollment of participants with solid tumors and of participants aged 6 months to <12 years with melanoma were closed. Enrollment of participants aged ≥12 years to ≤18 years with melanoma continues. Enrollment of participants with MSI-H and TMB-H solid tumors also continues.","2025-05-06"
"NCT02332668","Melanoma","Biological","Pembrolizumab","Recruiting","United States","A Study of Pembrolizumab (MK-3475) in Pediatric Participants With an Advanced Solid Tumor or Lymphoma (MK-3475-051/KEYNOTE-051)","This is a two-part study of pembrolizumab (MK-3475) in pediatric participants who have any of the following types of cancer:

advanced melanoma (6 months to <18 years of age),
advanced, relapsed or refractory programmed death-ligand 1 (PD-L1)-positive malignant solid tumor or other lymphoma (6 months to <18 years of age),
relapsed or refractory classical Hodgkin lymphoma (rrcHL) (3 years to <18 years of age), or
advanced relapsed or refractory microsatellite-instability-high (MSI-H) solid tumors (6 months to <18 years of age), or
advanced relapsed or refractory tumor-mutational burden-high ≥10 mutation/Mb (TMB-H) solid tumors (6 months to <18 years of age), or
with adjuvant treatment of resected high-risk Stage IIB, IIC, III, or IV melanoma in children 12 years to <18 years of age

Part 1 will find the maximum tolerated dose (MTD)/maximum administered dose (MAD), confirm the dose, and find the recommended Phase 2 dose (RP2D) for pembrolizumab therapy. Part 2 will further evaluate the safety and efficacy at the pediatric RP2D.

The primary hypothesis of this study is that intravenous (IV) administration of pembrolizumab to children with either advanced melanoma; a PD-L1 positive advanced, relapsed or refractory solid tumor or other lymphoma; advanced, relapsed or refractory MSI-H solid tumor; or rrcHL, will result in an Objective Response Rate (ORR) greater than 10% for at least one of these types of cancer. The 10% assessment does not apply to the MSI-H and TMB-H cohorts.

With Amendment 8, enrollment of participants with solid tumors and of participants aged 6 months to <12 years with melanoma were closed. Enrollment of participants aged ≥12 years to ≤18 years with melanoma continues. Enrollment of participants with MSI-H and TMB-H solid tumors also continues.","2025-05-06"
"NCT02332850","Multiple Myeloma","Biological","Isatuximab","Recruiting","United States","Phase Ib Study of SAR650984 in Combination With Carfilzomib for Treatment of Relapsed or Refractory Multiple Myeloma","This phase Ib trial studies the side effects and best dose of isatuximab when given together with carfilzomib with or without dexamethasone and lenalidomide in treating patients with multiple myeloma that has returned after a period of improvement (relapsed) or has not respond to previous treatment (refractory). Immunotherapy with monoclonal antibodies, such as isatuximab, may induce changes in the body's immune system and may interfere with the ability of tumor cells to grow and spread. Carfilzomib may stop the growth of cancer cells by blocking some of the enzymes needed for cell growth. Drugs used in chemotherapy, such as dexamethasone and lenalidomide, work in different ways to stop the growth of cancer cells, either by killing the cells, by stopping them from dividing, or by stopping them from spreading. Giving isatuximab and carfilzomib with or without dexamethasone and lenalidomide may be a better treatment for patients with multiple myeloma.","2024-12-31"
"NCT02332850","Multiple Myeloma","Drug","Carfilzomib","Recruiting","United States","Phase Ib Study of SAR650984 in Combination With Carfilzomib for Treatment of Relapsed or Refractory Multiple Myeloma","This phase Ib trial studies the side effects and best dose of isatuximab when given together with carfilzomib with or without dexamethasone and lenalidomide in treating patients with multiple myeloma that has returned after a period of improvement (relapsed) or has not respond to previous treatment (refractory). Immunotherapy with monoclonal antibodies, such as isatuximab, may induce changes in the body's immune system and may interfere with the ability of tumor cells to grow and spread. Carfilzomib may stop the growth of cancer cells by blocking some of the enzymes needed for cell growth. Drugs used in chemotherapy, such as dexamethasone and lenalidomide, work in different ways to stop the growth of cancer cells, either by killing the cells, by stopping them from dividing, or by stopping them from spreading. Giving isatuximab and carfilzomib with or without dexamethasone and lenalidomide may be a better treatment for patients with multiple myeloma.","2024-12-31"
"NCT02332850","Multiple Myeloma","Drug","Dexamethasone","Recruiting","United States","Phase Ib Study of SAR650984 in Combination With Carfilzomib for Treatment of Relapsed or Refractory Multiple Myeloma","This phase Ib trial studies the side effects and best dose of isatuximab when given together with carfilzomib with or without dexamethasone and lenalidomide in treating patients with multiple myeloma that has returned after a period of improvement (relapsed) or has not respond to previous treatment (refractory). Immunotherapy with monoclonal antibodies, such as isatuximab, may induce changes in the body's immune system and may interfere with the ability of tumor cells to grow and spread. Carfilzomib may stop the growth of cancer cells by blocking some of the enzymes needed for cell growth. Drugs used in chemotherapy, such as dexamethasone and lenalidomide, work in different ways to stop the growth of cancer cells, either by killing the cells, by stopping them from dividing, or by stopping them from spreading. Giving isatuximab and carfilzomib with or without dexamethasone and lenalidomide may be a better treatment for patients with multiple myeloma.","2024-12-31"
"NCT02343042","Multiple Myeloma","Drug","Belantamab Mafodotin","Recruiting","United States","Selinexor and Backbone Treatments of Multiple Myeloma Patients","This study will independently assess the efficacy and safety of 10 combination therapies in 11 arms, in dose-escalation/-evaluation and expansion phases, for the treatment of patients with relapsed/refractory multiple myeloma (RRMM) and newly diagnosed multiple myeloma (NDMM). The combinations to be evaluated are:

Arm 1: Selinexor + dexamethasone + pomalidomide (SPd)
Arm 2: Selinexor + dexamethasone + bortezomib (SVd); enrollment complete
Arm 3: Selinexor + dexamethasone + lenalidomide (SRd) in RRMM; enrollment complete
Arm 4: Selinexor + dexamethasone + pomalidomide + bortezomib (SPVd)
Arm 5: Selinexor + dexamethasone + daratumumab (SDd); enrollment complete
Arm 6: Selinexor + dexamethasone + carfilzomib (SKd)
Arm 7: Selinexor + dexamethasone + lenalidomide (SRd) in NDMM
Arm 8: Selinexor + dexamethasone + ixazomib (SNd)
Arm 9: Selinexor + dexamethasone + pomalidomide + elotuzumab (SPEd)
Arm 10: Selinexor + dexamethasone + belantamab mafodotin (SBd)
Arm 11: Selinexor + dexamethasone + pomalidomide + daratumumab (SDPd)

Selinexor pharmacokinetics:

PK Run-in (Days 1-14):

Starting in protocol version 8.0, patients enrolled to any arm in the Dose Escalation Phase (i.e., Arm 4 [SPVd], Arm 6 [SKd], Arm 8 [SNd], Arm 9 [SPEd], Arm 10 [SBd], and Arm 11 [SDPd]) will also first be enrolled to a pharmacokinetics (PK) Run-in period until 9 patients have been enrolled to this period to evaluate the PK of selinexor before and after co-administration with a strong CYP3A4 inhibitor.","2025-01-31"
"NCT02343042","Multiple Myeloma","Drug","Bortezomib","Recruiting","United States","Selinexor and Backbone Treatments of Multiple Myeloma Patients","This study will independently assess the efficacy and safety of 10 combination therapies in 11 arms, in dose-escalation/-evaluation and expansion phases, for the treatment of patients with relapsed/refractory multiple myeloma (RRMM) and newly diagnosed multiple myeloma (NDMM). The combinations to be evaluated are:

Arm 1: Selinexor + dexamethasone + pomalidomide (SPd)
Arm 2: Selinexor + dexamethasone + bortezomib (SVd); enrollment complete
Arm 3: Selinexor + dexamethasone + lenalidomide (SRd) in RRMM; enrollment complete
Arm 4: Selinexor + dexamethasone + pomalidomide + bortezomib (SPVd)
Arm 5: Selinexor + dexamethasone + daratumumab (SDd); enrollment complete
Arm 6: Selinexor + dexamethasone + carfilzomib (SKd)
Arm 7: Selinexor + dexamethasone + lenalidomide (SRd) in NDMM
Arm 8: Selinexor + dexamethasone + ixazomib (SNd)
Arm 9: Selinexor + dexamethasone + pomalidomide + elotuzumab (SPEd)
Arm 10: Selinexor + dexamethasone + belantamab mafodotin (SBd)
Arm 11: Selinexor + dexamethasone + pomalidomide + daratumumab (SDPd)

Selinexor pharmacokinetics:

PK Run-in (Days 1-14):

Starting in protocol version 8.0, patients enrolled to any arm in the Dose Escalation Phase (i.e., Arm 4 [SPVd], Arm 6 [SKd], Arm 8 [SNd], Arm 9 [SPEd], Arm 10 [SBd], and Arm 11 [SDPd]) will also first be enrolled to a pharmacokinetics (PK) Run-in period until 9 patients have been enrolled to this period to evaluate the PK of selinexor before and after co-administration with a strong CYP3A4 inhibitor.","2025-01-31"
